Si,Sj,Ei,Ej,Ii,Ij,Ri,Rj,Hi,Hj,Ui,Uj,Mi,Mj
5598799.818654334,22405582.767834228,3.0901332250943437e-08,1.2366263838868004e-07,1.4399201099209202e-07,5.762350904993838e-07,36401200.18134551,145594417.2321651,4.689041238333374e-08,1.0987789456655467e-07,1.2970708197713137e-08,2.1932487959772322e-08,5.192088098698833e-10,1.2222342119664365e-10
5598799.8186543295,22405582.76783421,2.913751196266282e-08,1.1660408606734432e-07,1.357730763430715e-07,5.433441091271814e-07,36401200.18134552,145594417.23216516,4.4213949764014674e-08,1.0360616304300358e-07,1.223035182497534e-08,2.0680601248306918e-08,4.895728373731129e-10,1.1524701809987677e-10
5598799.818654326,22405582.767834194,2.747436895211528e-08,1.0994842957228424e-07,1.2802327110129692e-07,5.123305154279322e-07,36401200.18134554,145594417.23216522,4.1690257226827374e-08,9.769241632112516e-08,1.1532254328938302e-08,1.950017110577399e-08,4.6162845956644316e-10,1.086688218254363e-10
5598799.818654322,22405582.76783418,2.5906156650719487e-08,1.0367267197163041e-07,1.2071581778159029e-07,4.830871497995958e-07,36401200.18134555,145594417.23216528,3.93106147927153e-08,9.211622095001342e-08,1.087400361088213e-08,1.8387118855410062e-08,4.352791217444096e-10,1.0246610308558644e-10
5598799.818654318,22405582.767834164,2.442745649886698e-08,9.775512897772793e-08,1.1382546733357516e-07,4.5551296921396227e-07,36401200.18134557,145594417.23216534,3.706680021119312e-08,8.685830980178428e-08,1.025332525251488e-08,1.7337598627657112e-08,4.1043378045740703e-10,9.661742995991917e-11
5598799.818654315,22405582.76783415,2.3033159223464612e-08,9.217535402258369e-08,1.0732841189999104e-07,4.2951269808811163e-07,36401200.18134558,145594417.2321654,3.4951060550447e-08,8.190051549890525e-08,9.66807465729744e-09,1.6347984071736468e-08,3.870065889341556e-10,9.110259384279246e-11
5598799.818654311,22405582.767834134,2.1718447184138077e-08,8.691406760993986e-08,1.0120220255468486e-07,4.049964990838172e-07,36401200.18134559,145594417.23216543,3.295608540904647e-08,7.722570764143337e-08,9.116229640334505e-09,1.541485582571411e-08,3.649166004599696e-10,8.590253961762232e-11
5598799.818654308,22405582.767834123,2.047877772709827e-08,8.195309069986749e-08,9.542567173604399e-08,3.8187966269742344e-07,36401200.1813456,145594417.23216546,3.1074981656707684e-08,7.281773361726599e-08,8.595883441227948e-09,1.4534989701763376e-08,3.4408748868592856e-10,8.099929981676344e-11
5598799.818654305,22405582.767834112,1.9309867489154002e-08,7.727528189570777e-08,8.997886010785925e-08,3.600823145676546e-07,36401200.181345604,145594417.2321655,2.930124961683125e-08,6.866136279088925e-08,8.105238135750202e-09,1.3705345545802275e-08,3.244472839025496e-10,7.637593253948469e-11
5598799.8186543025,22405582.7678341,1.8207677597637585e-08,7.286447821632622e-08,8.484294759490412e-08,3.395291394900307e-07,36401200.18134561,145594417.23216552,2.762876060851935e-08,6.474223387778262e-08,7.642598423573443e-09,1.2923056733012678e-08,3.059281243667215e-10,7.201646291353091e-11
5598799.8186543,22405582.76783409,1.7168399715105346e-08,6.870543924903336e-08,8.000018835494122e-08,3.201491211842929e-07,36401200.18134562,145594417.23216555,2.6051735770474412e-08,6.104680532264522e-08,7.206365770589584e-09,1.2185420262945847e-08,2.8846602182267407e-10,6.790582789800615e-11
5598799.818654297,22405582.76783408,1.6188442880594127e-08,6.478379449020661e-08,7.543384946246818e-08,3.0187529691567023e-07,36401200.18134563,145594417.23216558,2.4564726093610568e-08,5.756230850998837e-08,6.795032885581391e-09,1.1489887419990424e-08,2.720006404068002e-10,6.402982423685858e-11
5598799.818654295,22405582.76783407,1.5264421101967023e-08,6.108599369166207e-08,7.112815309234018e-08,2.8464452612214453e-07,36401200.181345634,145594417.2321656,2.316259359338573e-08,5.427670364542541e-08,6.407178512160247e-09,1.0834054966932534e-08,2.564750881723918e-10,6.037505938313405e-11
5598799.818654293,22405582.767834064,1.4393141656476895e-08,5.759926004121095e-08,6.706822200349957e-08,2.683972722482625e-07,36401200.18134564,145594417.23216563,2.1840493556800047e-08,5.1178638155218015e-08,6.041462517975429e-09,1.0215656841179549e-08,2.4183572051395665e-10,5.692890522442891e-11
5598799.818654291,22405582.767834056,1.3571594059123201e-08,5.4311546015627564e-08,6.324002813444499e-08,2.530773970316784e-07,36401200.18134565,145594417.23216566,2.0593857802719717e-08,4.825740746033887e-08,5.696621264226907e-09,9.632556324955947e-09,2.2803195481189857e-10,5.36794544496525e-11
5598799.8186542895,22405582.76783405,1.2796939660685109e-08,5.121149175349052e-08,5.963034413282513e-08,2.386319665316361e-07,36401200.18134566,145594417.2321657,1.9418378897686504e-08,4.550291798951572e-08,5.371463239482193e-09,9.082738662417354e-09,2.1501609565711298e-10,5.0615479406335683e-11
5598799.818654288,22405582.76783404,1.2066501839489548e-08,4.828838580406453e-08,5.622669765167964e-08,2.250110682291706e-07,36401200.181345664,145594417.23216572,1.830999527267464e-08,4.290565230345756e-08,5.064864942710995e-09,8.564304098173083e-09,2.0274317005160547e-10,4.772639330632723e-11
5598799.818654286,22405582.767834034,1.1377756753024312e-08,4.55321281166009e-08,5.3017328254409584e-08,2.1216763856706644e-07,36401200.18134567,145594417.23216575,1.72648771893699e-08,4.0456636209758755e-08,4.775767001312565e-09,8.075461313163553e-09,1.911707720157108e-10,4.500221364583412e-11
5598799.818654284,22405582.767834026,1.0728324617440793e-08,4.293319514217547e-08,4.999114677957349e-08,2.0005730033367998e-07,36401200.18134568,145594417.23216578,1.627941350748082e-08,3.8147407754854764e-08,4.503170510722549e-09,7.614521235211926e-09,1.8025891606499262e-10,4.243352771341329e-11
5598799.818654282,22405582.76783402,1.0115961484814862e-08,4.04826069274823e-08,4.71376970251043e-08,1.8863820932874708e-07,36401200.18134569,145594417.2321658,1.5350199207359968e-08,3.59699879858893e-08,4.246133582951795e-09,7.179891202863894e-09,1.699698990505499e-10,4.0011460066736003e-11
5598799.81865428,22405582.76783401,9.538551489754309e-09,3.817189608688407e-08,4.444711961955684e-08,1.7787090978136884e-07,36401200.181345694,145594417.23216584,1.44740236248227e-08,3.391685338146774e-08,4.003768092131457e-09,6.770069462350252e-09,1.6026816988535462e-10,3.772764186574942e-11
5598799.818654279,22405582.767834008,8.994099538562973e-09,3.5993078545509946e-08,4.191011795555201e-08,1.6771819802060879e-07,36401200.1813457,145594417.23216587,1.364785935751197e-08,3.198090985603847e-08,3.775236605819472e-09,6.383639978657897e-09,1.5112020670649327e-10,3.557418195627377e-11
5598799.818654278,22405582.767834004,8.480724415700808e-09,3.3938625952311155e-08,3.9517926067709405e-08,1.581449939276499e-07,36401200.18134571,145594417.2321659,1.2868851804477817e-08,3.015546824808068e-08,3.559749491465296e-09,6.019267542780239e-09,1.4249440104887688e-10,3.354363960412176e-11
5598799.818654277,22405582.767834,7.996652283721023e-09,3.200143966775458e-08,3.726227834407862e-08,1.4911821972534716e-07,36401200.181345716,145594417.23216593,1.2134309302828283e-08,2.8434221207404464e-08,3.356562188035039e-09,5.675693158241356e-09,1.3436094863021197e-10,3.162899878552998e-11
5598799.818654276,22405582.767833997,7.540210554224974e-09,3.0174826236275415e-08,3.513538096641497e-08,1.4060668568636338e-07,36401200.18134572,145594417.23216596,1.1441693827371432e-08,2.6811221401703005e-08,3.164972633369783e-09,5.351729690953215e-09,1.2669174636986734e-10,2.9823643945069433e-11
5598799.8186542755,22405582.767833993,7.1098221086574344e-09,2.8452474258740214e-08,3.312988498061846e-08,1.3258098236498213e-07,36401200.18134572,145594417.23216596,1.0788612221113443e-08,2.528086096705524e-08,2.984318838387979e-09,5.046257767375121e-09,1.194602952858109e-10,2.8121337137272676e-11
5598799.818654275,22405582.76783399,6.7039998489736905e-09,2.6828432585008955e-08,3.12388609042881e-08,1.2501337898023195e-07,36401200.18134572,145594417.23216596,1.0172807926311994e-08,2.3837852131375337e-08,2.8139765997501894e-09,4.758221906802551e-09,1.1264160893410279e-10,2.6516196472996428e-11
5598799.818654274,22405582.767833985,6.3213415593496585e-09,2.529708975124609e-08,2.9455774783654028e-08,1.1787772759921054e-07,36401200.18134572,145594417.23216596,9.592153187513699e-09,2.247720894385826e-08,2.6533573430828713e-09,4.486626874421464e-09,1.0621212707457955e-10,2.5002675796046394e-11
5598799.818654273,22405582.76783398,5.9605250611809776e-09,2.3853154590931402e-08,2.7774465617158555e-08,1.111493727895387e-07,36401200.18134572,145594417.23216596,9.044641699635151e-09,2.119423004729221e-08,2.5019060893090116e-09,4.230534242526989e-09,1.0014963426442371e-10,2.357554551984211e-11
5598799.818654272,22405582.767833978,5.620303644630399e-09,2.2491637952576946e-08,2.6189124067678896e-08,1.0480506642877111e-07,36401200.18134572,145594417.23216596,8.528381675684908e-09,1.998448243371196e-08,2.3590995370587805e-09,3.9890591480246696e-09,9.44331830983391e-11,2.222987455790774e-11
5598799.818654271,22405582.767833974,5.299501760938349e-09,2.1207835460980285e-08,2.4694272389837087e-08,9.88228873764094e-08,36401200.18134572,145594417.23216596,8.041589310173668e-09,1.884378612726491e-08,2.2244442545344614e-09,3.761367235010616e-09,8.904302183010825e-11,2.0961013285754222e-11
5598799.81865427,22405582.76783397,4.9970109606125306e-09,1.9997311262449913e-08,2.3284745503041046e-08,9.318216573096451e-08,36401200.18134572,145594417.23216596,7.58258261562713e-09,1.7768199741365406e-08,2.0974749745821077e-09,3.546671771866441e-09,8.396052612544611e-11,1.976457747528188e-11
5598799.818654269,22405582.767833967,4.7117860634620236e-09,1.8855882697838604e-08,2.195567314485945e-08,8.786341141035803e-08,36401200.18134572,145594417.23216596,7.149775610905153e-09,1.675400686023369e-08,1.9777529870789775e-09,3.3442309329078277e-09,7.916813471033957e-11,1.8636433146192902e-11
5598799.818654268,22405582.767833963,4.4428415472423895e-09,1.7779605850426248e-08,2.070246304306591e-08,8.284824680888995e-08,36401200.18134572,145594417.23216596,6.741672841246452e-09,1.5797703197764394e-08,1.8648646230820493e-09,3.1533452351941476e-09,7.464928869252213e-11,1.7572682282071608e-11
5598799.818654267,22405582.76783396,4.189248142433672e-09,1.676476191871657e-08,1.9520785048207796e-08,7.811934329808621e-08,36401200.18134572,145594417.23216596,6.356864211104204e-09,1.4895984489355284e-08,1.7584198254999777e-09,2.9733551216426917e-09,7.03883743464241e-11,1.6569649361777992e-11
5598799.818654266,22405582.767833956,3.950129621385415e-09,1.5807844367062345e-08,1.840655617187375e-08,7.36603613520209e-08,36401200.18134572,145594417.23216596,5.994020111918766e-09,1.4045735074859527e-08,1.6580508013498106e-09,2.8036386820965645e-09,6.637066916390651e-11,1.5623868659617243e-11
5598799.818654265,22405582.76783395,3.7246597707343935e-09,1.4905546809721406e-08,1.735592647896346e-08,6.945589409023128e-08,36401200.18134572,145594417.23216596,5.651886827992743e-09,1.3244017133212797e-08,1.5634107509416826e-09,2.6436095044719783e-09,6.258229098437076e-11,1.473207227040418e-11
5598799.818654264,22405582.767833948,3.5120595366340217e-09,1.4054751586479848e-08,1.636526578521399e-08,6.549141404315243e-08,36401200.18134572,145594417.23216596,5.329282204594588e-09,1.2488060531538198e-08,1.4741726696005034e-09,2.4927146485601267e-09,5.901015002847576e-11,1.3891178818046257e-11
5598799.818654263,22405582.767833944,3.311594332931506e-09,1.3252518990368384e-08,1.5431151114019396e-08,6.175322295613316e-08,36401200.18134572,145594417.23216596,5.025091563322951e-09,1.1775253253655154e-08,1.3900282177842972e-09,2.3504327354826305e-09,5.564190366972757e-11,1.3098282808630487e-11
5598799.818654262,22405582.76783394,3.1225715029918237e-09,1.2496077110250991e-08,1.4550354869203757e-08,5.822840445859352e-08,36401200.18134572,145594417.23216596,4.7382638506183635e-09,1.1103132374920413e-08,1.3106866556951703e-09,2.216272146199147e-09,5.2465913787665956e-11,1.2350644591226632e-11
5598799.818654262,22405582.76783394,2.944337926398513e-09,1.178281225318947e-08,1.3719833682881745e-08,5.490477943478436e-08,36401200.18134572,145594417.23216596,4.4678080061144156e-09,1.0469375552217022e-08,1.2358738387017296e-09,2.0897693228425485e-09,4.947120655529278e-11,1.1645680891718705e-11
5598799.818654262,22405582.76783394,2.7762777622618284e-09,1.1110259913490831e-08,1.2936717899873272e-08,5.1770863941943816e-08,36401200.18134572,145594417.23216596,4.212789538280187e-09,9.87179299968709e-09,1.1653312701018857e-09,1.9704871670123625e-09,4.664743452179794e-11,1.0980955886956872e-11
5598799.818654262,22405582.76783394,2.6178103213368433e-09,1.0476096257233336e-08,1.2198301662338311e-08,4.88158295304476e-08,36401200.18134572,145594417.23216596,3.972327295521931e-09,9.308319922482508e-09,1.0988152079531049e-09,1.8580135294921836e-09,4.398484085956913e-11,1.0354172788388764e-11
